Source,Type,Name,Versions,Sample,Related,Unit,Meaning
VARS,,transaction_allow_batching,5.6;5.7;8.0,OFF,,,
VARS,,transaction_isolation,5.7;8.0,REPEATABLE-READ,,,
VARS,,transaction_prealloc_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4096,,,
VARS,,transaction_read_only,5.7;8.0,OFF,,,
VARS,,transaction_write_set_extraction,5.7;8.0,OFF,,,
VARS,,tx_isolation,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,REPEATABLE-READ,,,
VARS,,tx_read_only,5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,unique_checks,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,updatable_views_with_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,,
VARS,,use_secondary_engine,8,ON,,,
VARS,,use_stat_tables,10.1;10.2;10.3;10.4;10.5;10.6,NEVER,,,
VARS,,userstat,5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,version,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10.2.40-MariaDB-cll-lve,,,
VARS,,version_comment,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,MariaDB Server,,,
VARS,,version_compile_machine,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,x86_64,,,
VARS,,version_compile_os,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,Linux,,,
VARS,,version_compile_zlib,8,1.2.11,,,
VARS,,version_malloc_library,10.1;10.2;10.3;10.4;10.5;10.6,jemalloc 3.6.0-0-g46c0af68bd248b04df75e4f92d5fb804c3d75340,,,
VARS,,version_source_revision,10.3;10.4;10.5;10.6,7f264997dd21c5126350a9a5f0cc0960afdd1229,,,
VARS,,version_ssl_library,10.1;10.2;10.3;10.4;10.5;10.6,OpenSSL 1.0.2k-fips  26 Jan 2017,,,
VARS,,version_suffix,5.7,#NAME?,,,
VARS,,wait_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,,
VARS,,warning_count,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,windowing_use_high_precision,8,ON,,,
VARS,,wsrep_auto_increment_control,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,wsrep_causal_reads,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_certification_rules,10.1;10.2;10.3;10.4;10.5;10.6,strict,,,
VARS,,wsrep_certify_nonpk,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,wsrep_cluster_address,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_cluster_name,10.1;10.2;10.3;10.4;10.5;10.6,my_wsrep_cluster,,,
VARS,,wsrep_convert_lock_to_trx,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_data_home_dir,10.1;10.2;10.3;10.4;10.5;10.6,/var/lib/mysql/,,,
VARS,,wsrep_dbug_option,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_debug,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_desync,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_dirty_reads,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_drupal_282555_workaround,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_forced_binlog_format,10.1;10.2;10.3;10.4;10.5;10.6,NONE,,,
VARS,,wsrep_gtid_domain_id,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,wsrep_gtid_mode,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_gtid_seq_no,10.5;10.6,0,,,
VARS,,wsrep_ignore_apply_errors,10.4;10.5;10.6,7,,,
VARS,,wsrep_load_data_splitting,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,wsrep_log_conflicts,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_max_ws_rows,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,wsrep_max_ws_size,10.1;10.2;10.3;10.4;10.5;10.6,2147483647,,,
VARS,,wsrep_mode,10.6,,,,
VARS,,wsrep_mysql_replication_bundle,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,wsrep_node_address,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_node_incoming_address,10.1;10.2;10.3;10.4;10.5;10.6,AUTO,,,
VARS,,wsrep_node_name,10.1;10.2;10.3;10.4;10.5;10.6,cp17.servername.co,,,
VARS,,wsrep_notify_cmd,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_on,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_osu_method,10.1;10.2;10.3;10.4;10.5;10.6,TOI,,,
VARS,,wsrep_patch_version,10.1;10.2;10.3;10.4;10.5;10.6,wsrep_25.24,,,
VARS,,wsrep_provider,10.1;10.2;10.3;10.4;10.5;10.6,none,,,
VARS,,wsrep_provider_options,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_recover,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_reject_queries,10.1;10.2;10.3;10.4;10.5;10.6,NONE,,,
VARS,,wsrep_replicate_myisam,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_restart_slave,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_retry_autocommit,10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,wsrep_slave_fk_checks,10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,wsrep_slave_threads,10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,wsrep_slave_uk_checks,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_sr_store,10.4;10.5;10.6,table,,,
VARS,,wsrep_sst_auth,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_sst_donor,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,wsrep_sst_donor_rejects_queries,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,wsrep_sst_method,10.1;10.2;10.3;10.4;10.5;10.6,rsync,,,
VARS,,wsrep_sst_receive_address,10.1;10.2;10.3;10.4;10.5;10.6,AUTO,,,
VARS,,wsrep_start_position,10.1;10.2;10.3;10.4;10.5;10.6,00000000-0000-0000-0000-000000000000:-1,,,
VARS,,wsrep_strict_ddl,10.5;10.6,OFF,,,
VARS,,wsrep_sync_wait,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,wsrep_trx_fragment_size,10.4;10.5;10.6,0,,,
VARS,,wsrep_trx_fragment_unit,10.4;10.5;10.6,bytes,,,
